FID,FACILITYID,FACLAT,FATLONG,FATNAME,ExI,noisef,Soundlvl,remoteness,lux,Lightness,Miles,,,
13954,247300,0,0,Packard Lake,0,0,0,3,0,0,99,,,
13955,247301,0,0,Pass Lake,0,0,0,3,0,0,99,,,
13956,247302,0,0,Pass Lake Trailhead,0,0,0,3,0,0,99,,,
13957,247303,0,0,Pearl,0,0,0,3,0,0,99,,,
13959,247307,0,0,Petit (Junior 5),0,0,0,3,0,0,99,,,
13960,247308,0,0,Pine Flats Winter,0,0,0,3,0,0,99,,,
13961,247311,0,0,Pineview Reservoir,0,0,0,3,0,0,99,,,
13962,247312,0,0,Pioneer Campground,0,0,0,3,0,0,99,,,
13963,247314,0,0,Porcupine Reservoir,0,0,0,3,0,0,99,,,
13964,247315,0,0,Pot,0,0,0,3,0,0,99,,,
13965,247316,0,0,Preston Valley Campground,0,0,0,3,0,0,99,,,
13966,247317,0,0,Priord,0,0,0,3,0,0,99,,,
13967,247318,0,0,Provo River Upper,0,0,0,3,0,0,99,,,
13968,247319,0,0,Pyramid,0,0,0,3,0,0,99,,,
13969,247320,0,0,Quist Beach,0,0,0,3,0,0,99,,,
13970,247321,0,0,Ramona,0,0,0,3,0,0,99,,,
13971,247322,0,0,Red Banks Campground,0,0,0,3,0,0,99,,,
13972,247323,0,0,Red Castle Lake,0,0,0,3,0,0,99,,,
13973,247324,0,0,Red Castle East,0,0,0,3,0,0,99,,,
13974,247325,0,0,Red Castle Lower,0,0,0,3,0,0,99,,,
13975,247326,0,0,Red Castle Upper,0,0,0,3,0,0,99,,,
13976,247327,0,0,Red Pine Lake,0,0,0,3,0,0,99,,,
13977,247329,0,0,Rhoades,0,0,0,3,0,0,99,,,
13978,247330,0,0,Ricks Spring,0,0,0,3,0,0,99,,,
13979,247331,0,0,Ricks Canyon GWT (127),0,0,0,3,0,0,99,,,
13980,247332,0,0,Right Hand Fork GWT,0,0,0,3,0,0,99,,,
13981,247333,0,0,River Run ATV,0,0,0,3,0,0,99,,,
13982,247334,0,0,Rock,0,0,0,3,0,0,99,,,
13983,247336,0,0,Round - MVRD,0,0,0,3,0,0,99,,,
13984,247337,0,0,Round,0,0,0,3,0,0,99,,,
13985,247338,0,0,Ruth Lake,0,0,0,3,0,0,99,,,
13986,247339,0,0,Tony Grove Day Use Area,0,0,0,3,0,0,99,,,
13987,247340,0,0,Deadhorse,0,0,0,3,0,0,99,,,
13988,247341,0,0,Deadhorse Trailhead,0,0,0,3,0,0,99,,,
13989,247342,0,0,Dead Horse ATV Warm Up Loop,0,0,0,3,0,0,99,,,
13990,247343,0,0,Dead Horse ATV A,0,0,0,3,0,0,99,,,
13991,247344,0,0,Dead Horse ATV B,0,0,0,3,0,0,99,,,
13992,247345,0,0,Dead Horse ATV C,0,0,0,3,0,0,99,,,
13993,247346,0,0,Dead Horse ATV D,0,0,0,3,0,0,99,,,
13994,247347,0,0,Dead Horse ATV E,0,0,0,3,0,0,99,,,
13995,247348,0,0,Dead Horse ATV F,0,0,0,3,0,0,99,,,
13996,247349,0,0,Dead Horse ATV G,0,0,0,3,0,0,99,,,
13997,247350,0,0,Dead Horse ATV H,0,0,0,3,0,0,99,,,
13998,247351,0,0,Dead Horse Ski A,0,0,0,3,0,0,99,,,
13999,247352,0,0,Dead Horse Ski B,0,0,0,3,0,0,99,,,
14000,247353,0,0,Dead Horse Ski C,0,0,0,3,0,0,99,,,
14001,247354,0,0,Dean,0,0,0,3,0,0,99,,,
14002,247355,0,0,Dewitt Picnic Area,0,0,0,3,0,0,99,,,
14003,247356,0,0,Diamond,0,0,0,3,0,0,99,,,
14004,247357,0,0,Divide #1,0,0,0,3,0,0,99,,,
14005,247358,0,0,Divide #2,0,0,0,3,0,0,99,,,
14006,247359,0,0,Divide #3,0,0,0,3,0,0,99,,,
14007,247360,0,0,Dog Lower,0,0,0,3,0,0,99,,,
14008,247361,0,0,Dog Upper,0,0,0,3,0,0,99,,,
14009,247363,0,0,Dollar,0,0,0,3,0,0,99,,,
14010,247364,0,0,Duck Lake,0,0,0,3,0,0,99,,,
14011,247365,0,0,East Canyon Reservoir,0,0,0,3,0,0,99,,,
14012,247366,0,0,East Fork Bear River,0,0,0,3,0,0,99,,,
14013,247367,0,0,East Fork Bear River Campground,0,0,0,3,0,0,99,,,
14014,247368,0,0,East Fork Bear Snow Machine,0,0,0,3,0,0,99,,,
14015,247369,0,0,East Fork Blacks Fork Trailhead,0,0,0,3,0,0,99,,,
14016,247370,0,0,East Fork Blacks Fork Guard Station,0,0,0,3,0,0,99,,,
14017,247371,0,0,East Fork Smiths Fork Way,0,0,0,3,0,0,99,,,
14018,247372,0,0,Echo Reservoir,0,0,0,3,0,0,99,,,
14019,247373,0,0,Ejod,0,0,0,3,0,0,99,,,
14020,247374,0,0,Elbow Fork Trailhead,0,0,0,3,0,0,99,,,
14021,247375,0,0,Elizabeth Lake,0,0,0,3,0,0,99,,,
14022,247376,0,0,Elkhorn,0,0,0,3,0,0,99,,,
14023,247377,0,0,Erickson North,0,0,0,3,0,0,99,,,
14024,247378,0,0,Erickson South,0,0,0,3,0,0,99,,,
14025,247379,0,0,Evergreen Picnic Area,0,0,0,3,0,0,99,,,
14026,247380,0,0,Everman,0,0,0,3,0,0,99,,,
14027,247381,0,0,Farmington,0,0,0,3,0,0,99,,,
14028,247382,0,0,Fehr Lake,0,0,0,3,0,0,99,,,
14029,247383,0,0,Fernwood Picnic Area,0,0,0,3,0,0,99,,,
14030,247384,0,0,Fir Crest Picnic Area,0,0,0,3,0,0,99,,,
14031,247385,0,0,Fire,0,0,0,3,0,0,99,,,
14032,247386,0,0,Fish,0,0,0,3,0,0,99,,,
14033,247387,0,0,Fish Lake,0,0,0,3,0,0,99,,,
14034,247388,0,0,Fran Lake,0,0,0,3,0,0,99,,,
14035,247390,0,0,Fucoidal Quartzite,0,0,0,3,0,0,99,,,
14036,247391,0,0,G-10,0,0,0,3,0,0,99,,,
14037,247392,0,0,G-13,0,0,0,3,0,0,99,,,
14038,247393,0,0,G-34,0,0,0,3,0,0,99,,,
14039,247394,0,0,G-36,0,0,0,3,0,0,99,,,
14040,247395,0,0,G-39,0,0,0,3,0,0,99,,,
14041,247396,0,0,G-40,0,0,0,3,0,0,99,,,
14042,247397,0,0,G-42,0,0,0,3,0,0,99,,,
14043,247398,0,0,G-44,0,0,0,3,0,0,99,,,
14044,247399,0,0,G-45,0,0,0,3,0,0,99,,,
14045,247400,0,0,G-49,0,0,0,3,0,0,99,,,
14046,247401,0,0,G-50,0,0,0,3,0,0,99,,,
14047,247402,0,0,G-51,0,0,0,3,0,0,99,,,
14048,247403,0,0,G-52,0,0,0,3,0,0,99,,,
14049,247404,0,0,G-53,0,0,0,3,0,0,99,,,
14050,247405,0,0,G-56,0,0,0,3,0,0,99,,,
14051,247406,0,0,G-58,0,0,0,3,0,0,99,,,
14052,247407,0,0,G-59,0,0,0,3,0,0,99,,,
14053,247408,0,0,G-60,0,0,0,3,0,0,99,,,
14054,247409,0,0,G-61,0,0,0,3,0,0,99,,,
14055,247410,0,0,G-62,0,0,0,3,0,0,99,,,
14056,247411,0,0,G-64,0,0,0,3,0,0,99,,,
14057,247412,0,0,G-98,0,0,0,3,0,0,99,,,
14058,247413,0,0,G-100,0,0,0,3,0,0,99,,,
14059,247414,0,0,G-65,0,0,0,3,0,0,99,,,
14060,247415,0,0,G-66,0,0,0,3,0,0,99,,,
14061,247416,0,0,G-67,0,0,0,3,0,0,99,,,
14062,247417,0,0,G-69,0,0,0,3,0,0,99,,,
14063,247418,0,0,G-70,0,0,0,3,0,0,99,,,
14064,247419,0,0,G-71,0,0,0,3,0,0,99,,,
14065,247420,0,0,G-74,0,0,0,3,0,0,99,,,
14066,247421,0,0,G-78,0,0,0,3,0,0,99,,,
14067,247422,0,0,G-80,0,0,0,3,0,0,99,,,
14068,247423,0,0,G-81,0,0,0,3,0,0,99,,,
14069,247424,0,0,G-82,0,0,0,3,0,0,99,,,
14070,247425,0,0,G-86,0,0,0,3,0,0,99,,,
14071,247426,0,0,Geertsen Canyon,0,0,0,3,0,0,99,,,
14072,247427,0,0,Gem,0,0,0,3,0,0,99,,,
14073,247428,0,0,Gilbert,0,0,0,3,0,0,99,,,
14074,247429,0,0,Gilbert Meadows Way,0,0,0,3,0,0,99,,,
14075,247430,0,0,GR-145,0,0,0,3,0,0,99,,,
14076,247431,0,0,GR-151,0,0,0,3,0,0,99,,,
14077,247432,0,0,GR-152,0,0,0,3,0,0,99,,,
14078,247433,0,0,GR-153,0,0,0,3,0,0,99,,,
14079,247434,0,0,GR-154,0,0,0,3,0,0,99,,,
14080,247435,0,0,GR-155,0,0,0,3,0,0,99,,,
14081,247436,0,0,GR-160,0,0,0,3,0,0,99,,,
14082,247437,0,0,GR-161,0,0,0,3,0,0,99,,,
14083,247438,0,0,GR-162,0,0,0,3,0,0,99,,,
14084,247439,0,0,GR-163,0,0,0,3,0,0,99,,,
14085,247440,0,0,GR-172,0,0,0,3,0,0,99,,,
14086,247441,0,0,GR-173,0,0,0,3,0,0,99,,,
14087,247442,0,0,GR-177,0,0,0,3,0,0,99,,,
14088,247443,0,0,GR-179,0,0,0,3,0,0,99,,,
14089,247444,0,0,Grahams,0,0,0,3,0,0,99,,,
14090,247445,0,0,Diamond Fork Youth Forest (DFYF),0,0,0,3,0,0,99,,,
14091,247447,0,0,Sheep Creek,0,0,0,3,0,0,99,,,
14092,247448,0,0,White River,0,0,0,3,0,0,99,,,
14093,247449,0,0,Hobble Creek,0,0,0,3,0,0,99,,,
14094,247450,0,0,Diamond Fork,0,0,0,3,0,0,99,,,
14096,247452,0,0,Vernon,0,0,0,3,0,0,99,,,
14097,247453,0,0,Dead Horse Campground,0,0,0,3,0,0,99,,,
14098,247454,0,0,Old Trench Road #181,0,0,0,3,0,0,99,,,
14099,247533,0,0,Visitor Center,0,0,0,3,0,0,99,,,
14101,247535,0,0,Horseshoe Bend Campground,0,0,0,3,0,0,99,,,
14102,247536,0,0,Trail Creek Campground,0,0,0,3,0,0,99,,,
14103,247537,0,0,Afterbay Campground,0,0,0,3,0,0,99,,,
14104,247538,0,0,Medicine Creek Campground,0,0,0,3,0,0,99,,,
14105,247539,0,0,Black Canyon Campground,0,0,0,3,0,0,99,,,
14106,247540,0,0,Day Board 9 Campground,0,0,0,3,0,0,99,,,
14107,247541,0,0,Willow Flat Campground,0,0,0,3,0,0,99,,,
14108,247542,0,0,Squaw Flat Campground,0,0,0,3,0,0,99,,,
14113,247548,40.7237532,-108.887352,Gates of Lodore,1.37588,0.04,1,3,21,0,99,,,
14114,247549,0,0,Royal Palm Visitor Center,0,0,0,3,0,0,99,,,
14115,247550,0,0,Shark Valley Visitor Center,0,0,0,3,0,0,99,,,
14116,247551,0,0,Chekika - Day Use Area,0,0,0,3,0,0,99,,,
14117,247552,0,0,Gulf Coast Visitor Center,0,0,0,3,0,0,99,,,
14120,247555,0,0,Freeman School,0,0,0,3,0,0,99,,,
14125,247560,0,0,Campground,0,0,0,3,0,0,99,,,
14128,247564,0,0,Campground,0,0,0,3,0,0,99,,,
14130,247566,0,0,Alamo Canyon Campground,0,0,0,3,0,0,99,,,
14134,247570,13.41504948,144.6706543,T. Stell Newman Visitor Center,0,0,0,3,0,0,99,,,
14137,247573,0,0,Moraine Campground,0,0,0,3,0,0,99,,,
14152,247595,37.48944444,106.4716667,OFF COW CAMP CABIN,0,0,0,3,0,0,99,,,
14157,247601,0,0,Fort Washington Park,0,0,0,3,0,0,99,,,
14171,247668,0,0,Montana Snowbowl,0,0,0,3,0,0,99,,,
14182,247679,0,0,Evans Creek Picnic Area,0,0,0,3,0,0,99,,,
14193,247690,0,0,Evans Creek Trailhead,0,0,0,3,0,0,99,,,
14194,247691,0,0,Suntop Picnic Site,0,0,0,3,0,0,99,,,
14199,247696,0,0,Mokelumne Wilderness,0,0,0,3,0,0,99,,,
14207,247705,0,0,Rainbow Lake Spur #161,0,0,0,3,0,0,99,,,
14208,247706,0,0,Bally Mountain #166,0,0,0,3,0,0,99,,,
14209,247707,0,0,Huntington Lake Recreation Area,0,0,0,3,0,0,99,,,
14210,247708,0,0,Courtright/Wishon Recreation Area,0,0,0,3,0,0,99,,,
14211,247709,0,0,Merced River Recreation Area,0,0,0,3,0,0,99,,,
14212,247710,0,0,San Joaquin River Recreation Area,0,0,0,3,0,0,99,,,
14213,247711,0,0,Nelder Grove Interpretive Picnic Area,0,0,0,3,0,0,99,,,
14214,247712,0,0,Dinkey Creek Recreation Area,0,0,0,3,0,0,99,,,
14215,247713,0,0,Yosemite South Recreation Area,0,0,0,3,0,0,99,,,
14216,247714,0,0,Patterson Mountain Recreation Area,0,0,0,3,0,0,99,,,
14217,247715,0,0,Kings River Special Management Area,0,0,0,3,0,0,99,,,
14218,247716,0,0,Mammoth Pool Recreation Area,0,0,0,3,0,0,99,,,
14219,247717,0,0,High Sierra Recreation Area,0,0,0,3,0,0,99,,,
14220,247718,0,0,Shaver Lake Recreation Area,0,0,0,3,0,0,99,,,
14225,247725,0,0,Eightmile Trailhead,0,0,0,3,0,0,99,,,
14226,247726,0,0,West Fork Archeological Site,0,0,0,3,0,0,99,,,
14227,247727,0,0,Eagle Creek Trailhead,0,0,0,3,0,0,99,,,
14228,247728,0,0,Pahaska Trailhead,0,0,0,3,0,0,99,,,
14233,247736,0,0,Howard Meadows Campground,0,0,0,3,0,0,99,,,
14234,247737,0,0,Lakeview Dispersed Campground,0,0,0,3,0,0,99,,,
14235,247738,0,0,Peaks Hunt Unit,0,0,0,3,0,0,99,,,
14236,247739,0,0,Staging Area (6S07E),0,0,0,3,0,0,99,,,
14237,247740,0,0,Hognose (W-8A),0,0,0,3,0,0,99,,,
14238,247741,0,0,Camping Area (6S07F),0,0,0,3,0,0,99,,,
14239,247742,0,0,Camping Area Tie-in (W-5TIE),0,0,0,3,0,0,99,,,
14240,247743,0,0,Wildomar Kid's Play Area (TOT-LOT),0,0,0,3,0,0,99,,,
14242,247746,0,0,Pacific Crest Trail from Kennedy Meadows Trailhead,0,0,0,3,0,0,99,,,
14243,247749,0,0,Grouse Valley Cabins,0,0,0,3,0,0,99,,,
14244,247750,0,0,Devil's Head Lookout Tower,0,0,0,3,0,0,99,,,
14245,247751,0,0,Rampart Range Recreation Area,0,0,0,3,0,0,99,,,
14246,247752,0,0,Asotin Road 43,0,0,0,3,0,0,99,,,
14251,247757,0,0,Hunting Activities,0,0,0,3,0,0,99,,,
14258,247766,0,0,Silver Lake,0,0,0,3,0,0,99,,,
14259,247767,0,0,Silver Lake Trailhead,0,0,0,3,0,0,99,,,
14260,247768,0,0,Silver Lake Recreation Picnic Area,0,0,0,3,0,0,99,,,
14261,247769,0,0,Sink Hollow GWT,0,0,0,3,0,0,99,,,
14262,247770,0,0,Slate Gorge Overlook,0,0,0,3,0,0,99,,,
14263,247771,0,0,Smithfield Campground,0,0,0,3,0,0,99,,,
14264,247773,0,0,Smiths Fork Pass,0,0,0,3,0,0,99,,,
14265,247774,0,0,Smiths Fork River,0,0,0,3,0,0,99,,,
14266,247775,0,0,Snow (Andrea),0,0,0,3,0,0,99,,,
14267,247777,0,0,Sonny,0,0,0,3,0,0,99,,,
14268,247778,0,0,South Box Elder Picnic Area,0,0,0,3,0,0,99,,,
14269,247779,0,0,Snow (Andrea),0,0,0,3,0,0,99,,,
14270,247781,0,0,Sonny,0,0,0,3,0,0,99,,,
14271,247782,0,0,South Box Elder Picnic Area,0,0,0,3,0,0,99,,,
14276,247787,0,0,National Park Visitor Center,0,0,0,3,0,0,99,,,
14278,247789,0,0,Eastern National Booksellers Store,0,0,0,3,0,0,99,,,
14279,247790,0,0,Shiloh Battlefield Visitor Center,0,0,0,3,0,0,99,,,
14280,247795,0,0,Roland Cooper,0,0,0,3,0,0,99,,,
14281,247796,0,0,Ft. Toulouse,0,0,0,3,0,0,99,,,
14282,247797,0,0,Chena River Park,0,0,0,3,0,0,99,,,
14283,247798,0,0,Chena Lakes Recreation Area,0,0,0,3,0,0,99,,,
14284,247799,0,0,Alamo State Park,0,0,0,3,0,0,99,,,
14285,247800,0,0,Sweeden Island,0,0,0,3,0,0,99,,,
14286,247801,0,0,Cherokee,0,0,0,3,0,0,99,,,
14287,247802,0,0,Dam Site - Parker Bottoms,0,0,0,3,0,0,99,,,
14288,247803,0,0,Dam Site,0,0,0,3,0,0,99,,,
14289,247804,0,0,Indian Creek,0,0,0,3,0,0,99,,,
14290,247805,0,0,Rocky Branch,0,0,0,3,0,0,99,,,
14291,247806,0,0,Starkey,0,0,0,3,0,0,99,,,
14292,247807,0,0,War Eagle,0,0,0,3,0,0,99,,,
14293,247808,0,0,Hise Hill,0,0,0,3,0,0,99,,,
14294,247809,0,0,Bull Shoals Marina,0,0,0,3,0,0,99,,,
14295,247810,0,0,Ozark Isle Park,0,0,0,3,0,0,99,,,
14296,247811,0,0,Bull Shoals State Park,0,0,0,3,0,0,99,,,
14297,247812,0,0,Russellville State Park,0,0,0,3,0,0,99,,,
14298,247813,0,0,Dardanelle State Park,0,0,0,3,0,0,99,,,
14299,247814,0,0,Spadra,0,0,0,3,0,0,99,,,
14300,247815,0,0,Riverview,0,0,0,3,0,0,99,,,
14301,247816,0,0,Point Cedar,0,0,0,3,0,0,99,,,
14302,247817,0,0,Ozan Point,0,0,0,3,0,0,99,,,
14303,247818,0,0,Degray Lake Resort State Park,0,0,0,3,0,0,99,,,
14304,247819,0,0,Iron Mountain Marina,0,0,0,3,0,0,99,,,
14305,247820,0,0,Oak Bower,0,0,0,3,0,0,99,,,
14306,247821,0,0,Blue Ridge Park,0,0,0,3,0,0,99,,,
14307,247822,0,0,Horseshoe Bend,0,0,0,3,0,0,99,,,
14308,247823,0,0,Van Buren Park,0,0,0,3,0,0,99,,,
14309,247824,0,0,Mill Creek Park,0,0,0,3,0,0,99,,,
14310,247825,0,0,Dam Site Campground,0,0,0,3,0,0,99,,,
14311,247826,0,0,Dam Site Marina,0,0,0,3,0,0,99,,,
14312,247827,0,0,Cherokee,0,0,0,3,0,0,99,,,
14313,247828,0,0,Cove Creek,0,0,0,3,0,0,99,,,
14314,247829,0,0,William C. Garner Visitor Center,0,0,0,3,0,0,99,,,
14315,247830,0,0,Laurel Creek,0,0,0,3,0,0,99,,,
14316,247831,0,0,Arrowhead Point,0,0,0,3,0,0,99,,,
14317,247832,0,0,Star of the West,0,0,0,3,0,0,99,,,
14318,247833,0,0,Rock Creek,0,0,0,3,0,0,99,,,
14319,247834,0,0,Pikeville,0,0,0,3,0,0,99,,,
14320,247835,0,0,Daisy State Park,0,0,0,3,0,0,99,,,
14321,247836,0,0,Swaha Lodge and Marina,0,0,0,3,0,0,99,,,
14322,247837,0,0,Self Creek Lodge and Marina,0,0,0,3,0,0,99,,,
14323,247838,0,0,Dam Area,0,0,0,3,0,0,99,,,
14324,247839,0,0,Self Creek,0,0,0,3,0,0,99,,,
14325,247840,0,0,White Cliffs,0,0,0,3,0,0,99,,,
14326,247841,0,0,Millwood State Park,0,0,0,3,0,0,99,,,
14327,247842,0,0,Patterson Shoals,0,0,0,3,0,0,99,,,
14328,247843,0,0,Paraloma Park,0,0,0,3,0,0,99,,,
14329,247844,0,0,Beards Bluff,0,0,0,3,0,0,99,,,
14330,247845,0,0,Saratoga,0,0,0,3,0,0,99,,,
14331,247846,0,0,Cottonshed,0,0,0,3,0,0,99,,,
14332,247847,0,0,Panther Bay,0,0,0,3,0,0,99,,,
14333,247848,0,0,Cedar Fourche,0,0,0,3,0,0,99,,,
14334,247849,0,0,Lake Ouachita State Park,0,0,0,3,0,0,99,,,
14335,247850,0,0,Twin Creek Recreation Area,0,0,0,3,0,0,99,,,
14336,247851,0,0,Air National Guard Camp,0,0,0,3,0,0,99,,,
14337,247852,0,0,Shangri La Resort,0,0,0,3,0,0,99,,,
14338,247853,0,0,Brady Mountain Resort and Marina,0,0,0,3,0,0,99,,,
14339,247854,0,0,Crystal Springs Resort,0,0,0,3,0,0,99,,,
14340,247855,0,0,Echo Canyon Resort and Marina,0,0,0,3,0,0,99,,,
14341,247856,0,0,Highway 27 Fishing Village,0,0,0,3,0,0,99,,,
14342,247857,0,0,Little Fir Landing,0,0,0,3,0,0,99,,,
14343,247858,0,0,Mountain Harbor Resort and Spa,0,0,0,3,0,0,99,,,
14344,247859,0,0,North Shores Resort and Marina,0,0,0,3,0,0,99,,,
14345,247860,0,0,Little Fir Recreation Area,0,0,0,3,0,0,99,,,
14346,247861,0,0,Highway 27 Campground,0,0,0,3,0,0,99,,,
14347,247862,0,0,Vine Prairie,0,0,0,3,0,0,99,,,
14348,247863,0,0,Citadel Bluff,0,0,0,3,0,0,99,,,
14349,247864,0,0,Wildcat Campground,0,0,0,3,0,0,99,,,
14350,247865,0,0,Codorniz Campground,0,0,0,3,0,0,99,,,
14351,247866,0,0,Hidden View Campground,0,0,0,3,0,0,99,,,
14352,247867,0,0,Alpine Meadows,0,0,0,3,0,0,99,,,
14353,247868,0,0,Pomo Visitor Center,0,0,0,3,0,0,99,,,
14354,247869,0,0,Mojave River Forks Regional Park,0,0,0,3,0,0,99,,,
14355,247870,0,0,Kirch Flat Campground,0,0,0,3,0,0,99,,,
14356,247871,0,0,Island Park Campground,0,0,0,3,0,0,99,,,
14357,247872,0,0,Pine Flat Campground,0,0,0,3,0,0,99,,,
14358,247873,0,0,San Bernanrdino County Recreation Area,0,0,0,3,0,0,99,,,
14359,247874,0,0,Bay - Delta Model Facilities,0,0,0,3,0,0,99,,,
14360,247875,0,0,Santa Margarita Lake Recreation Area,0,0,0,3,0,0,99,,,
14361,247876,0,0,Rocky Hill Recreation Area,0,0,0,3,0,0,99,,,
14362,247877,0,0,North Tule Campground,0,0,0,3,0,0,99,,,
14363,247878,0,0,South Tule Campground,0,0,0,3,0,0,99,,,
14364,247879,0,0,Bear Creek Lake  City Park,0,0,0,3,0,0,99,,,
14365,247880,0,0,Chatfield State Park,0,0,0,3,0,0,99,,,
14366,247881,0,0,Cherry Creek State Park,0,0,0,3,0,0,99,,,
14367,247882,0,0,Lake Hasty,0,0,0,3,0,0,99,,,
14368,247883,0,0,Carpios Ridge,0,0,0,3,0,0,99,,,
14369,247884,0,0,Moore Haven West,0,0,0,3,0,0,99,,,
14370,247885,0,0,Pahokee City Park,0,0,0,3,0,0,99,,,
14371,247886,0,0,Okeetantie,0,0,0,3,0,0,99,,,
14372,247887,0,0,Indiantown Marina,0,0,0,3,0,0,99,,,
14373,247888,0,0,River Junction,0,0,0,3,0,0,99,,,
14374,247889,0,0,Hales Landing,0,0,0,3,0,0,99,,,
14375,247890,0,0,Seminole State Park,0,0,0,3,0,0,99,,,
14376,247891,0,0,Butlers Ferry (Trails End Marina),0,0,0,3,0,0,99,,,
14377,247892,0,0,Three Rivers State Park,0,0,0,3,0,0,99,,,
14378,247893,0,0,Wingate's Lodge,0,0,0,3,0,0,99,,,
14379,247894,0,0,Seminole Lodge,0,0,0,3,0,0,99,,,
14380,247895,0,0,Spring Creek Resort,0,0,0,3,0,0,99,,,
14381,247896,0,0,Neal's Landing,0,0,0,3,0,0,99,,,
14382,247897,0,0,Georgia Department of Natural Resources - Red Top Mountain,0,0,0,3,0,0,99,,,
14383,247898,0,0,Harbour Town Marina,0,0,0,3,0,0,99,,,
14384,247899,0,0,US Naval Air Station,0,0,0,3,0,0,99,,,
14385,247900,0,0,Traina Enterprises - Wilderness Camp Marina,0,0,0,3,0,0,99,,,
14386,247901,0,0,Bartow County - Gatewood Park,0,0,0,3,0,0,99,,,
14387,247902,0,0,Victoria Harbour Marina,0,0,0,3,0,0,99,,,
14388,247903,0,0,Little River Landing Marina,0,0,0,3,0,0,99,,,
14389,247904,0,0,Visitor Center,0,0,0,3,0,0,99,,,
14390,247905,0,0,Carters Lake Marina,0,0,0,3,0,0,99,,,
14391,247906,0,0,Ridgeway Park,0,0,0,3,0,0,99,,,
14392,247907,0,0,Sadlers Creek St. Pk,0,0,0,3,0,0,99,,,
14393,247908,0,0,Big Water Marina,0,0,0,3,0,0,99,,,
14394,247909,0,0,Portman Marina,0,0,0,3,0,0,99,,,
14395,247910,0,0,Hart State Park,0,0,0,3,0,0,99,,,
14396,247911,0,0,Lake Hartwell State Park,0,0,0,3,0,0,99,,,
14397,247912,0,0,Tugaloo State Park,0,0,0,3,0,0,99,,,
14398,247913,0,0,Lake Hartwell Camping and Cabins,0,0,0,3,0,0,99,,,
14399,247914,0,0,Van Pugh South,0,0,0,3,0,0,99,,,
14400,247915,0,0,River Forks,0,0,0,3,0,0,99,,,
14401,247916,0,0,Lake Lanier Islands,0,0,0,3,0,0,99,,,
14402,247917,0,0,Lanier Sailing Club,0,0,0,3,0,0,99,,,
14403,247918,0,0,Lockheed,0,0,0,3,0,0,99,,,
14404,247919,0,0,Shoal Creek,0,0,0,3,0,0,99,,,
14405,247920,0,0,War Hill,0,0,0,3,0,0,99,,,
14406,247921,0,0,Shady Grove,0,0,0,3,0,0,99,,,
14407,247922,0,0,Don Carter State Park,0,0,0,3,0,0,99,,,
14408,247923,0,0,Richard B. Russell State Park,0,0,0,3,0,0,99,,,
14409,247924,0,0,Calhoun Falls State Park,0,0,0,3,0,0,99,,,
14410,247925,0,0,George T. Bagby State Park,0,0,0,3,0,0,99,,,
14411,247926,0,0,Lakepoint State Park,0,0,0,3,0,0,99,,,
14412,247927,0,0,Florence Marina,0,0,0,3,0,0,99,,,
14413,247928,0,0,West Point Lake Powerhouse,0,0,0,3,0,0,99,,,
14414,247929,0,0,Brush Creek Campground,0,0,0,3,0,0,99,,,
14415,247930,0,0,Pyne Road Park,0,0,0,3,0,0,99,,,
14416,247931,0,0,Highland Marina,0,0,0,3,0,0,99,,,
14417,247932,0,0,Southern Harbor,0,0,0,3,0,0,99,,,
14418,247933,0,0,Visitor Center,0,0,0,3,0,0,99,,,
14419,247934,0,0,Glade Marina,0,0,0,3,0,0,99,,,
14420,247935,0,0,Dworshak State Park-Freeman Creek,0,0,0,3,0,0,99,,,
14421,247936,0,0,Lake-Based Recreation Facilities,0,0,0,3,0,0,99,,,
14422,247937,0,0,Dworshak State Park- Three Meadows Group Camp,0,0,0,3,0,0,99,,,
14423,247938,0,0,Dworshak Visitor Center,0,0,0,3,0,0,99,,,
14424,247939,0,0,Idnr Hazlet State Park,0,0,0,3,0,0,99,,,
14425,247940,0,0,Illinois Waterway Visitor Center,0,0,0,3,0,0,99,,,
14426,247941,0,0,Eagle Creek State Park,0,0,0,3,0,0,99,,,
14427,247942,0,0,Wolf Creek State Park,0,0,0,3,0,0,99,,,
14428,247943,0,0,Sullivan Marina and Campground,0,0,0,3,0,0,99,,,
14429,247944,0,0,Kaskaskia River Lock & Dam - Recreation Area,0,0,0,3,0,0,99,,,
14430,247945,0,0,Pleasant Creek Public Area,0,0,0,3,0,0,99,,,
14431,247946,0,0,Bulger's Hollow,0,0,0,3,0,0,99,,,
14432,247947,0,0,Andalusia Slough,0,0,0,3,0,0,99,,,
14433,247948,0,0,Blanchard Island,0,0,0,3,0,0,99,,,
14434,247949,0,0,Ferry Landing,0,0,0,3,0,0,99,,,
14435,247950,0,0,Bear Creek,0,0,0,3,0,0,99,,,
14436,247951,0,0,Visitor Center,0,0,0,3,0,0,99,,,
14437,247952,0,0,Gun Creek Campground,0,0,0,3,0,0,99,,,
14438,247953,0,0,Rend Lake Visitor Center,0,0,0,3,0,0,99,,,
14439,247954,0,0,Wayne Fitzgerald State Park,0,0,0,3,0,0,99,,,
14440,247955,0,0,Quakertown Campground,0,0,0,3,0,0,99,,,
14441,247956,0,0,Mounds Area,0,0,0,3,0,0,99,,,
14442,247957,0,0,Raccoon State Recreation Area,0,0,0,3,0,0,99,,,
